# energy(eV) alpha
1.010570000000000057e+01 5.856147429543541172e-01
1.012299999999999933e+01 5.809974312943823049e-01
1.014039999999999964e+01 5.721350965042500958e-01
1.015770000000000017e+01 5.685640514436369752e-01
1.017510000000000048e+01 5.663389585081424205e-01
1.019250000000000078e+01 5.712541517787309564e-01
1.020979999999999954e+01 5.576167084493496295e-01
1.022719999999999985e+01 5.554814478551680645e-01
1.024460000000000015e+01 5.683296291738991757e-01
1.026190000000000069e+01 5.606740003728145627e-01
1.027929999999999922e+01 5.568773338114970661e-01
1.029669999999999952e+01 5.555975975164835212e-01
1.031400000000000006e+01 5.533689609515051178e-01
1.033140000000000036e+01 5.483583257393531696e-01
1.034869999999999912e+01 5.421473710075670471e-01
1.036609999999999943e+01 5.369626085029008955e-01
1.038349999999999973e+01 5.265107388072440830e-01
1.040080000000000027e+01 5.251339001487689284e-01
1.041820000000000057e+01 5.269647517639490797e-01
1.043560000000000088e+01 5.251369194983005473e-01
1.045289999999999964e+01 5.124250426522332091e-01
1.047029999999999994e+01 5.056168875099000815e-01
1.048770000000000024e+01 4.991107559275625438e-01
1.050500000000000078e+01 4.976213542879875384e-01
1.052239999999999931e+01 5.059081117345256562e-01
1.053969999999999985e+01 5.056218602687343466e-01
1.055710000000000015e+01 5.075312155052370544e-01
1.057450000000000045e+01 4.961171240479744782e-01
1.059179999999999922e+01 4.963878892531806142e-01
1.060919999999999952e+01 4.947382341273600659e-01
1.062659999999999982e+01 4.952392420452857991e-01
1.064390000000000036e+01 4.853347462608790241e-01
1.066130000000000067e+01 4.867519269954582173e-01
1.067869999999999919e+01 4.871487666898005053e-01
1.069599999999999973e+01 4.816667339815451365e-01
1.071340000000000003e+01 4.789352507253202829e-01
1.073070000000000057e+01 4.741500955298767472e-01
1.074810000000000088e+01 4.710050339724419222e-01
1.076549999999999940e+01 4.674188643338684224e-01
1.078279999999999994e+01 4.629305538162908906e-01
1.080020000000000024e+01 4.678640123907234494e-01
1.081760000000000055e+01 4.615901684965147411e-01
1.083489999999999931e+01 4.587785339053219169e-01
1.085229999999999961e+01 4.580495390852550863e-01
1.086969999999999992e+01 4.580158070728214126e-01
1.088700000000000045e+01 4.587411820343577640e-01
1.090440000000000076e+01 4.606998400835523033e-01
1.092169999999999952e+01 4.640148403030806001e-01
1.093909999999999982e+01 4.696180188336107619e-01
1.095650000000000013e+01 4.870358517036664225e-01
1.097380000000000067e+01 4.730910931993476121e-01
1.099119999999999919e+01 4.834841275843558828e-01
1.100859999999999950e+01 4.881284905615369540e-01
1.102590000000000003e+01 4.959078276508783745e-01
1.104330000000000034e+01 5.022869805987438818e-01
1.106070000000000064e+01 5.152346523412367763e-01
1.107799999999999940e+01 5.142172076346787080e-01
1.109539999999999971e+01 5.266270342312571184e-01
1.111270000000000024e+01 5.241251257632152383e-01
1.113010000000000055e+01 5.278323049200364103e-01
1.114750000000000085e+01 5.298556860520011735e-01
1.116479999999999961e+01 5.287346286120462313e-01
1.118219999999999992e+01 5.296622582544791014e-01
1.119960000000000022e+01 5.342953889802719569e-01
1.121690000000000076e+01 5.366565015867581501e-01
1.123429999999999929e+01 5.360026669943273037e-01
1.125169999999999959e+01 5.388492049698507813e-01
1.126900000000000013e+01 5.505829939862540989e-01
1.128640000000000043e+01 5.313690680863457638e-01
1.130369999999999919e+01 5.360480361687776085e-01
1.132109999999999950e+01 5.413485703011773342e-01
1.133849999999999980e+01 5.491128435421316345e-01
1.135580000000000034e+01 5.507816631805942942e-01
1.137320000000000064e+01 5.394275113124530341e-01
1.139059999999999917e+01 5.381860866551655409e-01
1.140789999999999971e+01 5.371000663600860037e-01
1.142530000000000001e+01 5.142721007772256270e-01
1.144270000000000032e+01 5.069191759983775469e-01
1.146000000000000085e+01 5.029844798513730675e-01
1.147739999999999938e+01 4.904734030273297241e-01
1.149469999999999992e+01 4.911120756795892550e-01
1.151210000000000022e+01 4.911218765166197042e-01
1.152950000000000053e+01 4.921875368333766265e-01
1.154679999999999929e+01 4.969210563298088745e-01
1.156419999999999959e+01 4.978008254056836002e-01
1.158159999999999989e+01 4.968643088454389733e-01
1.159890000000000043e+01 5.022669434299851243e-01
1.161630000000000074e+01 5.000446288879631940e-01
1.163369999999999926e+01 5.036987523610878537e-01
1.165099999999999980e+01 5.058619160159710804e-01
1.166840000000000011e+01 5.088426387341981050e-01
1.168570000000000064e+01 5.104761185784373323e-01
1.170309999999999917e+01 5.093279792882836610e-01
1.172049999999999947e+01 5.094498103026730007e-01
1.173780000000000001e+01 5.118379239678292336e-01
1.175520000000000032e+01 5.106748807079650732e-01
1.177260000000000062e+01 5.145596402209209330e-01
1.178989999999999938e+01 5.116872538853325381e-01
1.180729999999999968e+01 5.187059083909930646e-01
1.182469999999999999e+01 5.172679548523124726e-01
1.184200000000000053e+01 5.208220093713246124e-01
1.185940000000000083e+01 5.237888723335721863e-01
1.187669999999999959e+01 5.274110370014677418e-01
1.189409999999999989e+01 5.221869992551029238e-01
1.191150000000000020e+01 5.323370464904559896e-01
1.192880000000000074e+01 5.244126773425694665e-01
1.194619999999999926e+01 5.339366185051234170e-01
1.196359999999999957e+01 5.390677883983303609e-01
1.198090000000000011e+01 5.473781512629051216e-01
1.199830000000000041e+01 5.516912301784683281e-01
1.201570000000000071e+01 5.521070019973159937e-01
1.203299999999999947e+01 5.775146281373704227e-01
1.205039999999999978e+01 5.553196749324587067e-01
1.206770000000000032e+01 5.572464130729148923e-01
1.208510000000000062e+01 5.546047377971293768e-01
1.210249999999999915e+01 5.483830696030755902e-01
1.211979999999999968e+01 5.414830879672927200e-01
1.213719999999999999e+01 5.379824411185771815e-01
1.215460000000000029e+01 5.325994094966798320e-01
1.217190000000000083e+01 5.307890178140923787e-01
1.218929999999999936e+01 5.286255273514047781e-01
1.220669999999999966e+01 5.219816086145894207e-01
1.222400000000000020e+01 5.186065129084178604e-01
1.224140000000000050e+01 5.170096115554487781e-01
1.225869999999999926e+01 4.984606682975101788e-01
1.227609999999999957e+01 4.920891716810971706e-01
1.229349999999999987e+01 4.890320598479181435e-01
1.231080000000000041e+01 4.892618670878706721e-01
1.232820000000000071e+01 4.909875665641506015e-01
1.234559999999999924e+01 4.924926337691123424e-01
1.236289999999999978e+01 4.956680884424764510e-01
1.238030000000000008e+01 4.925425558971111006e-01
1.239770000000000039e+01 4.973294268552341801e-01
1.241499999999999915e+01 5.059108505771781061e-01
1.243239999999999945e+01 5.092785650003237574e-01
1.244969999999999999e+01 5.195938095884665708e-01
1.246710000000000029e+01 5.174280171588911958e-01
1.248450000000000060e+01 5.245206484364163257e-01
1.250179999999999936e+01 5.228956992340874077e-01
1.251919999999999966e+01 5.249672063748637152e-01
1.253659999999999997e+01 5.326443629590958961e-01
1.255390000000000050e+01 5.310099627582252069e-01
1.257130000000000081e+01 5.358780570144535682e-01
1.258869999999999933e+01 5.414548934684040304e-01
1.260599999999999987e+01 5.411784543345923293e-01
1.262340000000000018e+01 5.358280028426490871e-01
1.264070000000000071e+01 5.323084696007609473e-01
1.265809999999999924e+01 5.326997688214266669e-01
1.267549999999999955e+01 5.367087771359264625e-01
1.269280000000000008e+01 5.288001416426176826e-01
1.271020000000000039e+01 5.220598257864351721e-01
1.272760000000000069e+01 5.118049626229548288e-01
1.274489999999999945e+01 5.057803048940190394e-01
1.276229999999999976e+01 4.992686784807299216e-01
1.277970000000000006e+01 4.960557943102318346e-01
1.279700000000000060e+01 4.988674895780692564e-01
1.281439999999999912e+01 5.016758277669267629e-01
1.283169999999999966e+01 5.034697017315437062e-01
1.284909999999999997e+01 5.014058431325383314e-01
1.286650000000000027e+01 4.957242323686905650e-01
1.288380000000000081e+01 4.922434630870687333e-01
1.290119999999999933e+01 4.880904634914053908e-01
1.291859999999999964e+01 4.844572416525281255e-01
1.293590000000000018e+01 4.833866095385242478e-01
1.295330000000000048e+01 4.878610627294175939e-01
1.297070000000000078e+01 4.803788681199646082e-01
1.298799999999999955e+01 4.850264586456279337e-01
1.300539999999999985e+01 4.902997019703763115e-01
1.302270000000000039e+01 4.928107118318748592e-01
1.304010000000000069e+01 4.983022626133259969e-01
1.305749999999999922e+01 4.978323072368263102e-01
1.307479999999999976e+01 4.995467248821683359e-01
1.309220000000000006e+01 5.022275935981814765e-01
1.310960000000000036e+01 5.115387573999512494e-01
1.312689999999999912e+01 5.149383369941391564e-01
1.314429999999999943e+01 5.255861202299884072e-01
1.316169999999999973e+01 5.145696579546128469e-01
1.317900000000000027e+01 5.120205969392627177e-01
1.319640000000000057e+01 5.175550757617903841e-01
1.321369999999999933e+01 5.220955787676009319e-01
1.323109999999999964e+01 5.431888285501088598e-01
1.324849999999999994e+01 5.282006772331018229e-01
1.326580000000000048e+01 5.091403199426350890e-01
1.328320000000000078e+01 4.971288394902166896e-01
1.330059999999999931e+01 4.873846095394643863e-01
1.331789999999999985e+01 4.816444529774148720e-01
1.333530000000000015e+01 4.774253531003632700e-01
1.335270000000000046e+01 4.725394665246142045e-01
1.336999999999999922e+01 4.739308962674091963e-01
1.338739999999999952e+01 4.616566242107030260e-01
1.340470000000000006e+01 4.609296811403456595e-01
1.342210000000000036e+01 4.627370271035340932e-01
1.343950000000000067e+01 4.534752047325318891e-01
1.345679999999999943e+01 4.479659956162659329e-01
1.347419999999999973e+01 4.382811804385448040e-01
1.349160000000000004e+01 4.341486770208349277e-01
1.350890000000000057e+01 4.313019872280907663e-01
1.352630000000000088e+01 4.290386537343274798e-01
1.354369999999999941e+01 4.258861379801592850e-01
1.356099999999999994e+01 4.233791460043209165e-01
1.357840000000000025e+01 4.223433399989232617e-01
1.359570000000000078e+01 4.219584629580072077e-01
1.361309999999999931e+01 4.222097744129058583e-01
1.363049999999999962e+01 4.232391707153575489e-01
1.364780000000000015e+01 4.246549587983587948e-01
1.366520000000000046e+01 4.273148140945949303e-01
1.368260000000000076e+01 4.300498423971000905e-01
1.369989999999999952e+01 4.303013321932096513e-01
1.371729999999999983e+01 4.334381566764725080e-01
1.373470000000000013e+01 4.351009365120654948e-01
1.375200000000000067e+01 4.369879925961466793e-01
1.376939999999999920e+01 4.374674430952026905e-01
1.378669999999999973e+01 4.370827921902032398e-01
1.380410000000000004e+01 4.368797806385800730e-01
1.382150000000000034e+01 4.364922277074851920e-01
1.383880000000000088e+01 4.356505026586958707e-01
1.385619999999999941e+01 4.322566269565600861e-01
1.387359999999999971e+01 4.293404595285259528e-01
1.389090000000000025e+01 4.262191925151408434e-01
1.390830000000000055e+01 4.207311162156767148e-01
1.392570000000000086e+01 4.147049823081377373e-01
1.394299999999999962e+01 4.097975806795042253e-01
1.396039999999999992e+01 4.040558897251521064e-01
1.397770000000000046e+01 4.000138461690312952e-01
1.399510000000000076e+01 3.995061165500419786e-01
1.401249999999999929e+01 3.978884432992748632e-01
1.402979999999999983e+01 3.993882962208865628e-01
1.404720000000000013e+01 3.982525449974054776e-01
1.406460000000000043e+01 3.934270930278388478e-01
1.408189999999999920e+01 3.912474041823694737e-01
1.409929999999999950e+01 3.909091788475483886e-01
1.411669999999999980e+01 3.925493959754998707e-01
1.413400000000000034e+01 3.939551834753729498e-01
1.415140000000000065e+01 3.918930633841724576e-01
1.416869999999999941e+01 3.878795197374825809e-01
1.418609999999999971e+01 3.837707489289002294e-01
1.420350000000000001e+01 3.834075430846518584e-01
1.422080000000000055e+01 3.809322870254757132e-01
1.423820000000000086e+01 3.791360412183086837e-01
1.425559999999999938e+01 3.781823614711140036e-01
1.427289999999999992e+01 3.717451178372438436e-01
1.429030000000000022e+01 3.713120740234304162e-01
1.430770000000000053e+01 3.693622905269638435e-01
1.432499999999999929e+01 3.699148064282534176e-01
1.434239999999999959e+01 3.721253758912431153e-01
1.435970000000000013e+01 3.700105561048039893e-01
1.437710000000000043e+01 3.672889091867331257e-01
1.439450000000000074e+01 3.644580050262514748e-01
1.441179999999999950e+01 3.627204588286181419e-01
1.442919999999999980e+01 3.616565259103790564e-01
1.444660000000000011e+01 3.679716509424610926e-01
1.446390000000000065e+01 3.546399243035825433e-01
1.448129999999999917e+01 3.541864139421226909e-01
1.449869999999999948e+01 3.539078550932303058e-01
1.451600000000000001e+01 3.642899230057761173e-01
1.453340000000000032e+01 3.544453885535922000e-01
1.455080000000000062e+01 3.511988013048332746e-01
1.456809999999999938e+01 3.512175909680195773e-01
1.458549999999999969e+01 3.507571071221396442e-01
1.460280000000000022e+01 3.490896790057598786e-01
1.462020000000000053e+01 3.427224997747283508e-01
1.463760000000000083e+01 3.397786277163243884e-01
1.465489999999999959e+01 3.412496596549843275e-01
1.467229999999999990e+01 3.434555817988895754e-01
1.468970000000000020e+01 3.486250006835018844e-01
1.470700000000000074e+01 3.559330775743138053e-01
1.472439999999999927e+01 3.575840909661502920e-01
1.474179999999999957e+01 3.566554307861150575e-01
1.475910000000000011e+01 3.559517012311076423e-01
1.477650000000000041e+01 3.567796954235554763e-01
1.479379999999999917e+01 3.548237075168976240e-01
1.481119999999999948e+01 3.547252018663754614e-01
1.482859999999999978e+01 3.550631923471881390e-01
1.484590000000000032e+01 3.562285238759380634e-01
1.486330000000000062e+01 3.578513987153593146e-01
1.488069999999999915e+01 3.598929674325735406e-01
1.489799999999999969e+01 3.621492682986542921e-01
1.491539999999999999e+01 3.588795108897179231e-01
1.493280000000000030e+01 3.584754638360230783e-01
1.495010000000000083e+01 3.602981700416334476e-01
1.496749999999999936e+01 3.613547691763363545e-01
1.498479999999999990e+01 3.483723275079767534e-01
1.500220000000000020e+01 3.452935280193838441e-01
1.501960000000000051e+01 3.431788854826135493e-01
1.503689999999999927e+01 3.419104999453084215e-01
1.505429999999999957e+01 3.447695314260282307e-01
1.507169999999999987e+01 3.391511774403974666e-01
1.508900000000000041e+01 3.352569961751256100e-01
1.510640000000000072e+01 3.322321039958983091e-01
1.512379999999999924e+01 3.277163701492841197e-01
1.514109999999999978e+01 3.239681716821797286e-01
1.515850000000000009e+01 3.228015939371954302e-01
1.517580000000000062e+01 3.239220176387709316e-01
1.519319999999999915e+01 3.258921097019048529e-01
1.521059999999999945e+01 3.305970686407732062e-01
1.522789999999999999e+01 3.377155849897888751e-01
1.524530000000000030e+01 3.359029314347517503e-01
1.526270000000000060e+01 3.361545809141920360e-01
1.527999999999999936e+01 3.354595339868000625e-01
1.529739999999999966e+01 3.331353210742501458e-01
1.531479999999999997e+01 3.338732748079255019e-01
1.533210000000000051e+01 3.347613348331977545e-01
1.534950000000000081e+01 3.367036501102292911e-01
1.536679999999999957e+01 3.390371367788651558e-01
1.538419999999999987e+01 3.407200971786215060e-01
1.540160000000000018e+01 3.394448130900043492e-01
1.541890000000000072e+01 3.386656613352110878e-01
1.543629999999999924e+01 3.358214674988411752e-01
1.545369999999999955e+01 3.327392472414538727e-01
1.547100000000000009e+01 3.280921282706036335e-01
1.548840000000000039e+01 3.222942780498729842e-01
1.550580000000000069e+01 3.252289106353640769e-01
1.552309999999999945e+01 3.352418283486479078e-01
1.554049999999999976e+01 3.417183682080070506e-01
1.555780000000000030e+01 3.477269048352300551e-01
1.557520000000000060e+01 3.478112920627098870e-01
1.559259999999999913e+01 3.539167485248616019e-01
1.560989999999999966e+01 3.682125913301668163e-01
